,Ahmedabad,Bengaluru,Chennai,Delhi,Lucknow,Mumbai,Hyderabad,Patna,Gurugram,Visakhapatnam,Amritsar,Jorapokhar,Jaipur,Thiruvananthapuram,Amaravati,Brajrajnagar,Talcher,Kolkata,Guwahati,Coimbatore,Shillong,Chandigarh,Bhopal,Ernakulam,Kochi,Aizawl
2017-07-25,,28.54,94.7,22.17,37.14,,14.04,,25.41,,48.32,,21.49,16.93,,,,,,,,,,,,
2017-07-26,,23.68,92.04,20.17,46.49,,16.55,,53.0,,49.32,,28.82,23.75,,,,,,,,,,,,
2017-07-27,,24.49,51.29,24.42,47.36,,14.43,,84.4,,,,26.78,20.52,,,,,,,,,,,,
2017-07-28,,21.77,49.33,25.71,49.58,,12.62,,264.95,,,,33.62,15.53,,,,,,,,,,,,
2017-07-29,,27.91,40.62,27.25,38.49,,15.28,,124.17,,47.12,,,15.07,,,,,,,,,,,,
2017-07-30,,22.36,45.56,10.88,40.43,,17.5,,858.73,,31.41,,,24.12,,,,,,,,,,,,
2017-07-31,,27.27,28.16,17.1,28.38,,17.42,,38.04,,51.03,,35.46,23.5,,,,,,,,,,,,
2017-08-01,,26.57,74.6,17.24,32.39,,16.85,,16.12,,43.78,,43.26,18.25,,,,,,,,,,,,
2017-08-02,,20.74,68.25,27.56,37.85,,16.78,,28.56,,,,44.16,15.15,,,,,,,,,,,,
2017-08-03,,17.67,29.95,27.29,42.88,,11.79,,35.52,,,,31.91,15.12,,,,,,,,,,,,
2017-08-04,,13.74,42.18,42.65,57.19,,13.35,,46.25,,,,63.95,13.43,,,,,,,,,,,,
2017-08-05,,17.69,30.69,53.69,66.28,,20.34,,46.38,,,,68.29,10.74,,,,,,,,,,,,
2017-08-06,,15.21,38.43,61.44,35.62,,23.03,,41.5,,,,82.07,13.58,,,,,,,,,,,,
2017-08-07,,22.82,39.48,57.42,46.27,,26.22,,41.47,,,,72.83,20.1,,,,,,,,,,,,
2017-08-08,,21.07,33.9,36.58,26.24,,24.87,,41.47,,27.5,,60.86,13.97,,,,,,,,,,,,
2017-08-09,,22.31,31.33,50.42,42.18,,20.47,,34.18,,,,50.6,19.93,,,,,,,,,,,,
2017-08-10,,14.14,27.71,48.6,88.74,,14.91,,47.05,,40.09,,44.02,18.52,,,,,,,,,,,,
2017-08-11,,10.11,46.18,21.83,39.71,,17.76,,38.07,,26.23,,35.78,11.07,,,,,,,,,,,,
2017-08-12,,3.91,42.11,,38.97,,15.1,,31.51,,38.53,,25.56,21.49,,,,,,,,,,,,
2017-08-13,,4.69,23.87,,46.39,,17.08,,34.22,,38.68,,28.29,31.15,,,,,,,,,,,,
2017-08-14,,19.41,52.24,26.54,119.08,,20.36,,40.09,,21.38,,40.2,31.42,,,,,,,,,,,,
2017-08-15,,20.88,34.61,30.12,50.79,,16.4,,38.83,,36.69,,39.21,26.05,,,,,,,,,,,,
2017-08-16,,17.91,39.27,35.23,67.23,,20.12,,42.61,,33.27,,43.4,20.75,,,,,,,,,,,,
2017-08-17,,18.42,42.01,39.6,76.76,,21.77,,68.96,,43.31,,,22.3,,,,,,,,,,,,
2017-08-18,,14.92,,46.25,39.01,,26.6,,73.17,,41.05,,,13.49,,,,,,,,,,,,
2017-08-19,,18.66,,35.48,44.23,,17.35,,61.04,,28.53,,,12.91,,,,,,,,,,,,
2017-08-20,,10.89,,22.15,45.75,,7.42,,41.14,,23.58,,,12.49,,,,,,,,,,,,
2017-08-21,,14.53,34.46,25.5,47.44,,10.89,,46.25,,36.83,,34.1,10.66,,,,,,,,,,,,
2017-08-22,,18.87,29.83,46.0,43.99,,12.56,,66.42,,31.97,,34.1,11.18,,,,,,,,,,,,
2017-08-23,,18.18,36.03,36.54,43.33,,15.41,,64.36,,28.94,,34.1,17.58,,,,,,,,,,,,
2017-08-24,,59.05,32.77,47.79,49.51,,23.63,,67.82,,47.34,,34.1,24.04,,,,,,,,,,,,
2017-08-25,,97.97,56.97,51.33,34.82,,13.53,,87.97,,38.36,,34.1,20.15,,,,,,,,,,,,
2017-08-26,,14.19,41.58,62.33,36.6,,11.58,,111.01,,25.91,,34.1,13.5,,,,,,,,,,,,
2017-08-27,,11.71,34.32,34.3,21.59,,13.1,,111.01,,29.99,,34.1,8.98,,,,,,,,,,,,
2017-08-28,,17.58,79.2,23.82,11.61,,8.26,,6.42,,28.77,,28.79,9.04,,,,,,,,,,,,
2017-08-29,,16.33,37.1,15.23,22.21,,6.57,,949.99,,18.41,,28.29,9.19,,,,,,,,,,,,
2017-08-30,,20.42,61.29,20.5,33.11,,12.26,,643.71,,25.56,,25.35,12.52,,,,,,,,,,,,
2017-08-31,,24.96,40.37,41.62,31.44,,14.63,,33.26,,36.13,,22.64,17.94,,,,,,,,,,,,
2017-09-01,,158.67,37.18,25.58,20.76,,19.92,,34.03,,32.01,,22.13,18.93,,,,,,,,,,,,
2017-09-02,,114.92,48.82,20.06,21.69,,24.42,,33.97,,27.65,,25.23,14.23,,,,,,,,,,,,
2017-09-03,,14.2,34.52,38.19,25.72,,12.96,,33.95,,28.76,,16.29,16.04,,,,,,,,,,,,
2017-09-04,,39.74,39.0,47.89,32.27,,17.26,,33.68,,34.81,,21.38,20.62,,,,,,,,,,,,
2017-09-05,,14.2,69.85,35.61,41.31,,19.86,,33.98,,30.17,,20.83,18.4,,,,,,,,,,,,
2017-09-06,,21.2,31.96,39.41,47.98,,29.32,,34.07,,29.15,,26.72,8.76,,,,,,,,,,,,
2017-09-07,,9.57,27.78,40.34,48.66,,40.82,,33.86,,30.99,,31.5,16.14,,,,,,,,,,,,
2017-09-08,,32.86,28.24,51.7,57.46,,32.63,,45.31,,37.7,,27.4,10.8,,,,,,,,,,,,
2017-09-09,,22.63,19.53,54.83,59.67,,32.88,,67.28,,47.29,,29.31,12.77,,,,,,,,,,,,
2017-09-10,,14.52,18.22,60.46,72.6,,18.58,,72.11,,24.04,,29.82,11.01,,,,,,,,,,,,
2017-09-11,,15.27,28.14,63.97,86.0,,12.34,,79.97,,27.56,,27.27,12.56,,,,,,,,,,,,
2017-09-12,,17.48,40.87,46.65,74.71,,10.33,,95.69,,59.49,,24.81,8.51,,,,,,,,,,,,
2017-09-13,,16.5,33.66,54.77,81.77,,17.29,,78.62,,75.94,,22.04,8.73,,,,,,,,,,,,
2017-09-14,,14.05,29.41,80.47,76.58,,10.44,,85.17,,35.3,,32.23,9.23,,,,,,,,,,,,
2017-09-15,,8.58,36.17,64.37,53.51,,12.64,,61.76,,37.93,,38.06,15.46,,,,,,,,,,,,
2017-09-16,,8.49,36.71,51.56,43.46,,10.27,,69.14,,54.76,,42.42,12.07,,,,,,,,,,,,
2017-09-17,,7.02,25.13,53.05,44.81,,15.67,,62.94,,52.81,,36.33,8.79,,,,,,,,,,,,
2017-09-18,,8.57,25.17,60.83,40.76,,9.17,,56.2,,71.8,,38.83,11.3,,,,,,,,,,,,
2017-09-19,,7.68,32.9,55.55,22.15,,10.28,,51.96,,44.09,,30.51,11.08,,,,,,,,,,,,
2017-09-20,,10.21,39.01,70.81,41.19,,9.76,,93.97,,54.21,,37.34,9.43,,,,,,,,,,,,
2017-09-21,,12.64,31.68,55.93,21.08,,14.88,,76.48,,56.33,,37.63,11.33,,,,,,,,,,,,
2017-09-22,,17.93,49.34,11.81,23.0,,20.5,,92.74,,76.9,,50.0,17.54,,,,,,,,,,,,
2017-09-23,,21.62,65.67,17.76,30.87,,29.61,,105.73,,30.64,,54.45,21.19,,,,,,,,,,,,
2017-09-24,,23.7,85.36,35.5,40.25,,42.0,,100.85,,39.43,,58.92,19.5,,,,,,,,,,,,
2017-09-25,,19.26,49.27,50.09,33.76,,39.68,,87.25,,77.79,,45.26,27.77,,,,,,,,,,,,
2017-09-26,,22.47,69.26,66.12,68.45,,45.69,67.0,102.27,,69.26,,,19.74,,,,,,,,,,,,
2017-09-27,,28.3,51.96,80.94,80.19,,50.36,81.75,83.13,,53.55,,66.73,14.03,,,,,,,,,,,,
2017-09-28,,21.59,50.0,75.4,75.01,,45.9,84.56,77.67,,78.12,,50.59,12.72,,,,,,,,,,,,
2017-09-29,,22.36,44.9,89.38,65.98,,41.57,37.5,90.11,,97.56,,78.87,11.84,,,,,,,,,,,,
2017-09-30,,30.65,29.8,74.2,77.33,,41.26,46.12,112.11,,203.2,,92.75,10.28,,,,,,,,,,,,
2017-10-01,,20.01,25.58,68.47,61.56,,31.08,56.35,113.12,17.67,65.44,,80.91,6.15,,,,,,,,,,,,
2017-10-02,,20.5,16.59,63.41,68.78,,24.6,45.22,93.61,23.36,49.0,,60.15,3.88,,,,,,,,,,,,
2017-10-03,,22.85,25.6,69.45,58.8,,24.16,24.27,90.15,8.06,56.55,,72.27,7.71,,,,,,,,,,,,
2017-10-04,,121.63,20.75,76.81,42.05,,49.75,48.47,90.59,18.44,64.58,,91.49,12.07,,,,,,,,,,,,
2017-10-05,,21.36,25.51,75.73,59.02,,55.88,46.4,79.04,7.0,63.2,,67.43,18.07,,,,,,,,,,,,
2017-10-06,,24.73,38.5,79.81,60.54,,28.48,49.56,74.37,8.88,74.82,,71.82,7.5,,,,,,,,,,,,
2017-10-07,,29.16,40.16,70.98,83.04,,22.6,37.23,91.11,9.66,50.85,,82.3,10.41,,,,,,,,,,,,
2017-10-08,,78.14,35.37,102.2,82.36,,32.08,71.67,63.02,7.79,60.98,,90.96,18.35,,,,,,,,,,,,
2017-10-09,,26.08,35.94,107.63,81.08,,25.79,53.04,80.75,8.6,52.15,,112.8,19.75,,,,,,,,,,,,
2017-10-10,64.55,32.21,52.2,105.88,100.7,,28.04,42.42,83.99,,,,89.21,,,,,,,,,,,,,
2017-10-11,61.72,22.5,41.34,104.45,73.41,,27.38,42.0,83.88,,,,101.04,,,,,,,,,,,,,
2017-10-12,,27.29,35.8,106.85,95.02,,41.74,59.5,77.28,,,,99.52,,,,,,,,,,,,,
2017-10-13,,24.83,44.53,137.42,140.41,,20.48,71.12,78.47,,,,108.16,,,,,,,,,,,,,
2017-10-14,,32.61,56.36,147.07,138.31,,33.32,94.8,78.69,,,,105.56,,,,,,,,,,,,,
2017-10-15,,40.34,37.27,147.83,128.71,,35.59,128.78,80.94,,,,104.08,,,,,,,,,,,,,
2017-10-16,,21.63,35.62,152.61,169.38,,81.29,124.34,94.86,,,,79.51,,,,,,,,,,,,,
2017-10-17,,27.86,68.01,121.7,176.38,,72.18,114.65,107.62,,,,87.06,,,,,,,,,,,,,
2017-10-18,76.32,39.39,193.3,152.16,194.31,,69.53,88.38,111.21,,,,98.97,,,,,,,,,,,,,
2017-10-19,,44.66,226.74,176.17,173.5,,75.46,84.43,132.57,60.42,139.16,,75.56,17.04,,,,,,,,,,,,
2017-10-20,109.16,79.76,57.62,426.52,172.87,,78.69,,306.42,,248.12,,133.05,11.5,,,,,,,,,,,,
2017-10-21,126.57,39.67,30.2,213.12,130.42,,67.18,44.5,170.0,52.33,148.47,,126.59,7.5,,,,,,,,,,,,
2017-10-22,59.26,22.44,31.17,146.01,229.03,,65.39,,108.93,,194.47,,71.63,,,,,,,,,,,,,
2017-10-23,51.72,26.85,58.59,163.35,196.91,,53.78,106.42,113.66,48.95,214.73,,64.19,39.6,,,,,,,,,,,,
2017-10-24,67.4,42.56,53.74,188.24,199.31,,63.35,148.2,139.31,20.0,71.13,,73.93,30.0,,,,,,,,,,,,
2017-10-25,79.49,35.29,36.65,203.03,209.09,,74.57,185.62,157.36,,126.19,,121.26,,,,,,,,,,,,,
2017-10-26,112.25,25.49,25.9,178.91,204.12,,66.55,158.58,188.08,,133.53,,124.18,,,,,,,,,,,,,
2017-10-27,133.07,26.03,31.32,167.54,161.98,,64.05,165.01,155.83,18.0,150.33,,96.68,23.0,,,,,,,,,,,,
2017-10-28,93.96,37.38,53.37,198.37,171.39,,71.27,146.45,160.09,,165.75,,88.72,,,,,,,,,,,,,
2017-10-29,93.7,47.47,62.08,187.82,184.47,,70.46,113.67,163.11,,221.93,,70.41,,,,,,,,,,,,,
2017-10-30,,45.49,19.87,196.37,155.1,,,138.54,149.85,,147.44,,88.45,,,,,,,,,,,,,
2017-10-31,77.12,122.41,41.87,211.64,136.84,,63.38,43.54,186.54,55.84,174.03,,110.96,26.32,,,,,,,,,,,,
2017-11-01,,39.88,24.56,179.17,151.16,,68.21,,174.9,47.12,145.27,,109.77,24.01,,,,,,,,,,,,
2017-11-02,,66.54,27.99,160.69,172.33,,69.73,117.86,157.43,54.15,129.13,,75.66,22.38,,,,,,,,,,,,
2017-11-03,96.65,58.73,30.02,168.16,195.75,,66.51,114.19,171.54,39.54,146.53,,77.68,25.48,,,,,,,,,,,,
2017-11-04,107.09,41.02,27.1,190.33,198.64,,49.62,111.81,171.96,27.6,144.73,,107.35,30.17,,,,,,,,,,,,
2017-11-05,119.02,26.7,24.37,209.61,195.99,,32.45,115.11,162.81,23.59,160.69,,104.86,19.39,,,,,,,,,,,,
2017-11-06,83.86,22.05,29.63,216.53,200.8,,29.33,112.84,168.65,22.41,140.05,,102.63,26.15,,,,,,,,,,,,
2017-11-07,72.67,27.98,33.67,517.93,230.94,,34.96,147.55,236.77,28.03,97.78,,122.13,19.07,,,,,,,,,,,,
2017-11-08,94.32,26.89,37.64,639.19,334.9,,38.84,246.45,447.72,29.4,90.68,,97.73,13.15,,,,,,,,,,,,
2017-11-09,89.0,25.94,40.88,495.9,387.84,,39.57,296.86,462.29,42.25,113.0,,95.4,16.32,,,,,,,,,,,,
2017-11-10,85.35,31.21,68.58,370.73,378.39,,44.44,318.54,373.47,54.75,137.47,,124.91,29.27,,,,,,,,,,,,
2017-11-11,101.25,32.87,70.8,363.77,258.15,,61.84,263.01,310.3,60.62,147.97,,119.13,30.27,,,,,,,,,,,,
2017-11-12,90.02,26.99,81.94,465.08,239.63,,57.58,192.85,364.24,56.4,151.19,,173.72,42.35,,,,,,,,,,,,
2017-11-13,119.17,30.4,48.07,354.56,446.68,,55.36,173.11,356.97,33.02,121.54,,137.56,62.55,,,,,,,,,,,,
2017-11-14,207.19,26.94,30.57,254.36,425.31,,58.41,166.83,212.05,30.55,89.18,,84.21,53.64,,,,,,,,,,,,
2017-11-15,148.83,30.7,41.87,192.04,237.11,,51.08,106.35,170.67,13.1,38.17,,90.76,57.66,,,,,,,,,,,,
2017-11-16,85.32,37.93,45.77,191.57,191.15,,41.31,109.71,194.09,6.48,78.81,,102.37,49.5,,,,,,,,,,,,
2017-11-17,143.07,35.72,58.96,150.79,181.72,,37.72,110.19,148.67,7.8,111.37,,152.82,59.27,,,,,,,,,,,,
2017-11-18,140.88,34.96,24.73,143.51,190.16,,66.82,136.59,173.23,10.89,83.0,,90.89,61.57,,,,,,,,,,,,
2017-11-19,99.77,30.66,22.81,128.65,192.63,,36.53,165.27,152.24,15.12,106.43,,247.89,39.43,,,,,,,,,,,,
2017-11-20,119.99,32.21,22.57,171.34,139.29,,43.64,181.46,169.05,13.71,144.45,,70.12,27.4,,,,,,,,,,,,
2017-11-21,111.92,25.79,18.44,178.08,171.74,,44.65,136.75,143.54,38.17,128.92,,63.22,17.99,,,,,,,,,,,,
2017-11-22,96.51,44.84,41.9,177.41,187.09,,40.48,210.4,137.73,61.5,143.36,,66.56,27.16,,,,,,,,,,,,
2017-11-23,80.52,38.07,79.51,175.56,167.77,,96.83,262.21,129.69,67.51,110.68,,76.04,40.15,,,,,,,,,,,,
2017-11-24,92.8,17.64,75.6,187.97,171.75,,69.5,203.29,176.81,72.41,141.64,,112.71,62.96,71.36,,,,,,,,,,,
2017-11-25,102.26,17.81,90.46,185.31,194.67,,70.91,305.93,153.84,69.52,143.81,,120.58,93.79,81.4,,,,,,,,,,,
2017-11-26,108.19,15.67,57.36,224.37,181.66,,84.08,348.67,173.98,70.0,137.81,,165.57,80.06,78.32,,,,,,,,,,,
2017-11-27,93.87,10.7,37.83,198.34,230.28,,73.25,284.45,204.11,62.29,137.05,,109.53,36.21,88.76,,,,,,,,,,,
2017-11-28,109.53,11.46,42.05,167.74,178.03,,91.39,237.81,205.04,82.35,129.76,,102.04,32.04,64.18,,,,,,,,,,,
2017-11-29,79.34,197.41,38.73,215.17,236.79,,66.49,300.46,164.81,51.25,146.1,,116.2,32.23,72.47,,,,,,,,,,,
2017-11-30,93.05,74.5,29.62,219.84,274.25,,64.72,339.2,159.09,56.05,146.1,,106.23,4.23,69.8,,,,,,,,,,,
2017-12-01,85.51,1.76,31.57,190.45,286.15,,70.03,401.35,173.88,61.99,147.77,,98.1,9.7,73.96,,,,,,,,,,,
2017-12-02,80.89,1.72,50.43,208.87,220.65,,69.44,414.58,180.22,71.27,119.12,,161.94,8.62,89.9,,,,,,,,,,,
2017-12-03,58.62,32.42,46.63,240.87,226.91,,70.83,279.39,171.86,69.02,130.16,,101.06,,87.14,,,,,,,,,,,
2017-12-04,68.53,18.72,43.1,261.82,210.11,,70.47,296.04,198.58,75.65,108.22,,119.08,,84.64,,,,,,,,,,,
2017-12-05,81.38,11.27,34.52,230.56,194.41,,58.07,335.71,207.67,98.32,92.93,,136.16,,88.36,,,,,,,,,,,
2017-12-06,56.54,93.7,38.1,120.91,237.17,,51.81,363.93,115.57,101.28,51.36,,89.75,,96.83,,,,,,,,,,,
2017-12-07,74.08,70.22,94.87,88.95,119.24,,69.33,275.48,93.33,83.65,106.08,,82.61,51.21,117.46,171.38,,,,,,,,,,
2017-12-08,62.76,103.18,73.06,115.08,119.57,,74.79,226.61,103.25,60.98,131.98,,84.81,44.97,122.88,126.67,,,,,,,,,,
2017-12-09,86.09,90.59,77.29,165.76,178.06,,67.7,270.39,140.45,55.61,117.47,,89.74,33.94,74.28,105.11,,,,,,,,,,
2017-12-10,59.74,81.28,79.19,230.34,235.17,,48.99,195.21,193.87,77.81,102.19,,72.32,54.94,50.32,65.25,,,,,,,,,,
2017-12-11,87.13,63.5,70.02,218.87,164.75,,55.7,215.61,169.32,72.49,44.98,,52.64,68.46,58.47,,,,,,,,,,,
2017-12-12,52.15,,59.77,109.18,193.96,,66.78,244.8,85.9,76.95,53.43,,58.96,66.61,89.35,144.54,,,,,,,,,,
2017-12-13,67.51,,45.88,134.99,173.02,,69.33,182.27,96.19,80.72,66.28,,52.76,40.99,64.42,153.61,,,,,,,,,,
2017-12-14,70.08,161.35,46.3,126.67,169.94,,66.12,127.78,70.83,66.31,58.41,,43.67,48.17,69.4,129.38,,,,,,,,,,
2017-12-15,86.9,85.57,59.7,127.57,155.69,,68.48,140.22,100.22,66.12,53.83,,54.27,68.66,71.07,115.35,,,,,,,,,,
2017-12-16,77.34,75.91,53.21,100.72,130.22,,68.87,179.33,93.97,83.31,58.65,,43.25,49.07,79.76,102.0,,,,,,,,,,
2017-12-17,65.93,79.75,50.08,95.58,150.31,,71.38,244.25,68.28,92.11,63.41,,69.9,52.59,108.06,76.19,,,,,,,,,,
2017-12-18,66.58,84.85,47.66,115.19,206.45,,73.33,279.72,84.54,72.64,43.93,,50.09,53.21,100.75,72.55,,,,,,,,,,
2017-12-19,62.24,76.92,41.07,168.33,347.73,,59.35,302.05,119.93,55.81,75.09,,85.99,47.43,106.25,70.49,,,,,,,,,,
2017-12-20,62.07,107.9,45.39,283.24,433.0,,88.14,242.16,169.07,72.83,108.76,,67.74,33.58,83.79,,,,,,,,,,,
2017-12-21,72.04,84.55,52.1,293.14,288.47,,74.94,205.39,165.99,67.7,87.22,,48.39,39.14,79.98,,,,,,,,,,,
2017-12-22,67.44,71.71,62.7,157.72,207.16,,130.23,179.74,118.41,89.92,56.46,,31.24,26.11,76.27,,,,,,,,,,,
2017-12-23,77.76,56.14,38.95,117.72,158.89,,82.05,235.52,93.73,113.04,72.21,,50.68,40.41,86.5,,,,,,,,,,,
2017-12-24,96.71,48.78,51.21,203.18,218.33,,79.19,260.0,173.0,117.2,96.33,,70.37,33.34,100.62,,,,,,,,,,,
2017-12-25,75.14,159.52,53.02,259.0,233.41,,76.47,182.57,241.52,115.56,112.36,,60.28,47.76,110.73,,,,,,,,,,,
2017-12-26,69.27,63.3,79.72,224.42,227.18,,76.08,217.84,132.76,123.9,148.9,,154.11,60.35,107.7,,,,,,,,,,,
2017-12-27,71.54,73.7,82.28,224.27,290.8,,63.18,310.21,203.93,101.93,177.53,,75.44,64.68,104.81,,,,,,,,,,,
2017-12-28,104.13,62.76,64.49,249.17,369.35,,68.65,391.54,237.11,88.29,101.19,,102.64,72.44,89.95,,,,,,,,,,,
2017-12-29,88.93,32.57,52.37,227.28,243.94,,112.35,265.55,226.91,52.25,100.84,,65.88,61.44,74.58,,,,,,,,,,,
2017-12-30,82.03,26.74,53.72,273.56,196.62,,65.09,269.49,199.61,58.56,133.75,,68.64,73.02,56.68,,,,,,,,,,,
2017-12-31,84.43,18.29,48.28,306.17,235.15,,68.45,198.35,217.74,67.75,158.06,,81.93,59.05,61.03,,,,,,,,,,,
2018-01-01,84.46,38.06,51.16,303.41,170.51,,57.7,282.47,329.12,59.73,161.69,,82.33,64.62,59.03,,,,,,,,,,,
2018-01-02,76.51,35.12,58.46,277.48,199.89,,68.55,227.69,360.72,64.22,149.97,,89.98,64.43,61.88,,,,,,,,,,,
2018-01-03,63.88,28.84,56.26,217.01,239.01,,77.77,242.62,230.85,72.28,87.04,,106.38,57.45,71.57,,,,,,,,,,,
2018-01-04,81.1,24.57,113.21,248.54,250.36,,79.18,277.9,179.21,112.67,,,80.07,67.0,92.44,,,,,,,,,,,
2018-01-05,73.61,24.31,76.77,240.42,241.25,,76.33,257.28,240.06,89.89,,,87.46,76.69,92.9,,,,,,,,,,,
2018-01-06,75.79,30.02,76.4,252.57,192.99,,73.15,235.51,293.84,106.06,,,95.36,83.73,85.15,,,,,,,,,,,
2018-01-07,77.87,40.05,62.12,191.66,252.98,,72.41,249.54,181.67,92.74,,,70.3,78.68,81.47,,,,,,,,,,,
2018-01-08,77.72,34.88,75.69,152.98,300.46,,72.66,322.31,166.13,100.71,,,78.86,69.38,81.58,,,,,,,,,,,
2018-01-09,66.89,28.74,55.3,233.1,245.76,,77.65,247.38,238.69,63.83,,,89.46,83.7,79.56,,,,,,,,,,,
2018-01-10,74.57,31.37,66.55,186.26,235.73,,74.08,207.29,159.63,98.05,,,94.76,81.02,87.43,,,,,,,,,,,
2018-01-11,89.1,54.32,79.23,154.64,260.93,,76.19,216.37,129.14,123.81,,,88.44,51.42,87.33,,,,,,,,,,,
2018-01-12,110.34,37.55,82.65,168.87,301.74,,74.76,249.93,145.9,128.34,98.85,,96.1,53.08,110.39,,,,,,,,,,,
2018-01-13,82.53,36.12,164.37,230.5,284.77,,70.48,260.02,191.49,117.2,103.52,,105.77,47.04,77.51,,,,,,,,,,,
2018-01-14,108.01,34.43,76.62,191.47,231.89,,72.38,191.93,159.67,199.94,124.02,,83.29,38.06,86.96,,,,,,,,,,,
2018-01-15,92.94,38.84,68.45,177.71,238.68,,70.98,210.23,172.6,113.89,66.92,,67.74,50.17,76.29,,,,,,,,,,,
2018-01-16,87.3,41.35,74.62,133.56,198.9,,65.1,191.17,84.4,123.38,77.72,,71.2,72.69,67.06,,,,,,,,,,,
2018-01-17,89.06,46.76,71.04,235.06,211.58,,64.2,201.14,204.16,104.12,77.71,,52.41,80.8,68.34,,,,,,,,,,,
2018-01-18,51.61,37.73,67.8,276.25,210.07,,65.86,181.73,214.5,83.42,73.58,,73.67,72.59,66.28,,,,,,,,,,,
2018-01-19,91.13,55.0,70.06,253.7,290.41,,61.1,163.57,229.15,85.14,61.57,,84.48,67.73,64.98,,,,,,,,,,,
2018-01-20,88.69,33.34,68.89,152.33,183.73,,64.18,114.39,100.78,103.95,70.31,,94.69,81.25,75.46,,,,,,,,,,,
2018-01-21,108.92,33.55,85.98,153.61,197.86,,68.52,168.88,108.46,90.25,74.04,,84.69,88.14,81.58,,,,,,,,,,,
2018-01-22,89.63,39.03,70.63,202.11,242.99,,72.01,202.77,166.73,93.18,58.91,,67.67,83.84,78.27,,,,,,,,,,,
2018-01-23,55.27,48.08,80.58,160.79,275.53,,60.4,197.48,190.04,108.47,58.9,,67.38,84.45,79.01,,,,,,,,,,,
2018-01-24,97.88,45.88,80.11,130.16,162.78,,67.07,172.43,176.41,,26.86,,84.31,79.84,77.98,,,,,,,,,,,
2018-01-25,128.56,39.93,84.31,111.75,157.0,,68.8,114.95,123.09,,62.55,,86.57,57.42,77.96,,,,,,,,,,,
2018-01-26,103.63,39.28,74.03,128.45,178.63,,66.84,110.07,148.06,,57.51,,95.31,55.36,79.04,,,,,,,,,,,
2018-01-27,102.16,47.03,79.6,155.2,179.67,,69.43,141.28,177.59,71.62,70.09,,72.7,61.78,77.78,,,,,,,,,,,
2018-01-28,89.53,39.38,71.53,150.96,202.52,,68.84,250.32,166.12,83.94,53.67,,67.97,49.7,76.48,,,,,,,,,,,
2018-01-29,101.92,33.47,73.21,162.48,201.04,,67.69,201.07,200.38,87.12,45.61,,59.22,70.43,74.2,,,,,,,,,,,
2018-01-30,117.99,53.56,68.01,126.84,155.06,,59.46,264.93,133.82,95.29,61.12,,99.61,68.26,78.23,,,,,,,,,,,
2018-01-31,115.79,37.93,72.05,123.48,151.75,,53.45,272.9,138.5,92.94,56.96,,69.6,65.86,68.53,,,,,,,,,,,
2018-02-01,189.12,33.99,66.15,157.33,162.83,,50.88,214.56,134.25,73.77,44.39,,71.01,75.74,62.08,,,,,,,,,,,
2018-02-02,88.37,29.63,78.68,140.35,164.95,,47.46,197.7,162.5,81.05,31.79,,79.98,64.95,50.64,131.83,,,,,,,,,,
2018-02-03,96.64,28.81,74.22,115.05,235.22,,43.48,153.21,116.74,78.53,55.78,,49.84,54.76,44.21,106.75,,,,,,,,,,
2018-02-04,98.0,23.31,37.64,133.8,163.84,,39.14,106.65,125.94,63.4,50.4,,56.54,56.47,50.71,114.74,,,,,,,,,,
2018-02-05,93.31,29.23,38.01,163.6,158.45,,41.79,80.12,138.97,65.06,58.71,,116.02,55.14,42.27,129.1,,,,,,,,,,
2018-02-06,104.89,32.55,44.18,143.29,161.37,,48.86,99.27,145.36,69.68,48.6,,311.35,52.43,39.41,138.58,,,,,,,,,,
2018-02-07,109.34,30.93,33.44,131.49,125.72,,56.76,128.95,122.79,62.76,59.76,,130.52,41.4,50.56,122.68,123.61,,,,,,,,,
2018-02-08,70.25,35.48,34.52,186.19,169.06,,46.18,110.05,162.47,51.09,67.11,,53.61,30.24,50.54,141.36,135.85,,,,,,,,,
2018-02-09,103.17,37.87,49.07,203.33,137.16,,50.05,100.56,186.96,49.31,69.65,,61.1,42.41,26.22,107.02,172.05,,,,,,,,,
2018-02-10,185.77,30.34,50.86,209.7,123.17,,52.28,118.69,160.71,52.48,67.14,,68.06,42.91,31.83,76.89,143.05,,,,,,,,,
2018-02-11,84.48,28.29,52.68,148.13,125.92,,50.55,159.2,139.72,72.97,58.38,,77.44,41.06,70.26,75.71,,,,,,,,,,
2018-02-12,89.41,27.9,46.07,72.36,124.69,,54.34,182.73,91.94,72.05,48.16,,56.46,45.67,59.47,64.48,117.74,,,,,,,,,
2018-02-13,64.61,30.53,76.41,103.93,115.87,,46.38,151.62,101.11,65.12,16.26,,61.48,55.79,58.71,38.64,173.67,,,,,,,,,
2018-02-14,65.35,32.43,55.38,76.92,120.76,,50.52,107.21,106.08,52.38,15.91,,79.69,62.38,56.29,32.99,73.52,,,,,,,,,
2018-02-15,52.18,30.19,63.06,94.49,148.44,,52.88,94.82,3.42,67.26,31.96,,70.2,41.22,50.41,74.1,145.63,,,,,,,,,
2018-02-16,75.13,29.62,57.82,123.19,225.93,,51.84,137.62,145.17,72.41,68.32,,73.01,45.86,57.53,76.03,193.1,,,,,,,,,
2018-02-17,83.65,32.11,55.81,127.8,226.87,,49.86,153.9,149.51,82.74,41.54,,107.82,52.27,43.82,84.71,174.89,,,,,,,,,
